gnl|X|PROKKA_contig000001	PROKKA_00002	304	1473	1	375	PF00171	0.0213799002019
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	390	435	PF01946	0.999999276475
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	391	430	PF01494	0.999998153216
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	392	610	PF07992	0.999992096035
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	392	435	PF03486	0.999998423235
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	393	439	PF00070	0.999983817846
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	393	456	PF12831	0.999916085135
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	393	434	PF00890	0.999991378224
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	393	447	PF01134	0.99999620448
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	393	625	PF01266	0.999993364246
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	393	431	PF05834	0.999999888792
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	393	435	PF04820	0.99999980743
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	393	457	PF02737	0.999977202174
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	395	446	PF13738	0.99974331702
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	396	447	PF13450	0.999660184481
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	397	442	PF04127	0.999727577773
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	401	434	PF01593	0.999935495536
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	403	475	PF13193	0.99976781047
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	403	455	PF13439	0.99974889919
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	526	590	PF00070	0.999878710105
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	526	553	PF12831	0.999654102917
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	526	586	PF13450	0.999581837105
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	526	639	PF13241	0.999661715525
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	526	607	PF02737	0.999893956089
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	528	591	PF04127	0.999684994841
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	529	576	PF13439	0.999616856328
gnl|X|PROKKA_contig000002	PROKKA_00326	402370	404397	605	669	PF13519	0.999700161185
gnl|X|PROKKA_contig000002	PROKKA_00327	404886	405470	18	58	PF09339	0.999935136667
gnl|X|PROKKA_contig000002	PROKKA_00327	404886	405470	20	66	PF00440	0.999782963174
gnl|X|PROKKA_contig000002	PROKKA_00327	404886	405470	33	76	PF05930	0.999877820122
gnl|X|PROKKA_contig000002	PROKKA_00327	404886	405470	100	120	PF09339	0.99998796269
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	30	106	PF01695	0.999989566087
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	30	89	PF03193	0.999982322964
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	33	215	PF13191	0.999283301717
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	37	81	PF13555	0.998757053608
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	37	69	PF13476	0.998402143023
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	38	223	PF13604	0.998217601761
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	39	71	PF02463	0.99820292639
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	40	188	PF00005	0.979270466762
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	40	219	PF13481	0.965854551409
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	43	124	PF13245	0.953226980824
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	48	108	PF13401	0.94135330679
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	50	109	PF12846	0.930201137731
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	52	114	PF13304	0.919740050349
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	52	107	PF01926	0.909941506627
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	80	241	PF02463	0.910223284108
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	140	225	PF13401	0.781511714684
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	142	238	PF12846	0.659107014184
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	147	237	PF01926	0.542675260597
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	150	224	PF13304	0.517874635093
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	159	240	PF01695	0.494343814836
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	167	219	PF13245	0.270135139803
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	178	240	PF02739	0.0567125090892
gnl|X|PROKKA_contig000002	PROKKA_00328	405533	406258	186	239	PF13401	0.0827698377647
gnl|X|PROKKA_contig000002	PROKKA_00329	406255	407385	4	231	PF12704	0.110054586404
gnl|X|PROKKA_contig000002	PROKKA_00329	406255	407385	7	43	PF02687	0.138641188243
gnl|X|PROKKA_contig000002	PROKKA_00329	406255	407385	252	368	PF02687	0.176540438623
gnl|X|PROKKA_contig000002	PROKKA_00329	406255	407385	297	332	PF12704	0.226770367152
gnl|X|PROKKA_contig000002	PROKKA_00331	407948	408415	2	147	PF10604	0.279499825113
gnl|X|PROKKA_contig000002	PROKKA_00331	407948	408415	12	145	PF08327	0.332946275212
gnl|X|PROKKA_contig000002	PROKKA_00332	408369	408776	17	76	PF12840	0.390335037083
gnl|X|PROKKA_contig000002	PROKKA_00332	408369	408776	22	79	PF12802	0.450636908448
gnl|X|PROKKA_contig000002	PROKKA_00332	408369	408776	25	71	PF01022	0.514016393795
gnl|X|PROKKA_contig000002	PROKKA_00332	408369	408776	25	70	PF13412	0.626503588839
gnl|X|PROKKA_contig000002	PROKKA_00332	408369	408776	27	76	PF08279	0.744755256592
gnl|X|PROKKA_contig000002	PROKKA_00332	408369	408776	30	95	PF02082	0.905237191331
gnl|X|PROKKA_contig000002	PROKKA_00332	408369	408776	30	73	PF09339	0.98731670647
gnl|X|PROKKA_contig000002	PROKKA_00332	408369	408776	31	85	PF13463	0.991990763343
gnl|X|PROKKA_contig000002	PROKKA_00332	408369	408776	32	85	PF01978	0.997050098327
gnl|X|PROKKA_contig000002	PROKKA_00332	408369	408776	37	88	PF08461	0.997866775875
gnl|X|PROKKA_contig000002	PROKKA_00332	408369	408776	41	79	PF03428	0.999733518319
gnl|X|PROKKA_contig000002	PROKKA_00333	408894	410240	2	38	PF10503	0.999954700704
gnl|X|PROKKA_contig000002	PROKKA_00333	408894	410240	6	39	PF12695	0.999890056002
gnl|X|PROKKA_contig000002	PROKKA_00333	408894	410240	43	256	PF00756	0.999969516781
gnl|X|PROKKA_contig000002	PROKKA_00333	408894	410240	46	260	PF10503	0.999986547396
gnl|X|PROKKA_contig000002	PROKKA_00333	408894	410240	61	294	PF00561	0.999917182024
gnl|X|PROKKA_contig000002	PROKKA_00333	408894	410240	62	293	PF12695	0.999867540671
gnl|X|PROKKA_contig000002	PROKKA_00333	408894	410240	63	236	PF07859	0.999962894214
gnl|X|PROKKA_contig000002	PROKKA_00333	408894	410240	76	248	PF00326	0.999964428858
gnl|X|PROKKA_contig000002	PROKKA_00333	408894	410240	99	207	PF07519	0.999713074574
gnl|X|PROKKA_contig000002	PROKKA_00333	408894	410240	241	298	PF00553	0.999909041101
gnl|X|PROKKA_contig000002	PROKKA_00333	408894	410240	261	302	PF07519	0.999683492633
gnl|X|PROKKA_contig000002	PROKKA_00333	408894	410240	345	445	PF00553	0.999919748711
gnl|X|PROKKA_contig000002	PROKKA_00334	410478	411440	28	97	PF07848	0.999764164193
gnl|X|PROKKA_contig000002	PROKKA_00334	410478	411440	40	101	PF03965	0.999721440153
gnl|X|PROKKA_contig000002	PROKKA_00334	410478	411440	116	281	PF08223	0.999663698566
gnl|X|PROKKA_contig000002	PROKKA_00334	410478	411440	272	305	PF03965	0.999744465338
gnl|X|PROKKA_contig000002	PROKKA_00334	410478	411440	273	295	PF07848	0.999813506212
gnl|X|PROKKA_contig000002	PROKKA_00335	411431	412684	10	182	PF00067	0.999996575145
gnl|X|PROKKA_contig000002	PROKKA_00335	411431	412684	169	392	PF00067	0.999998978212
gnl|X|PROKKA_contig000002	PROKKA_00336	412781	413041	4	76	PF00550	0.999995138033
gnl|X|PROKKA_contig000002	PROKKA_00337	413107	414345	4	248	PF00109	0.999993868029
gnl|X|PROKKA_contig000002	PROKKA_00337	413107	414345	75	99	PF02801	0.999993602191
gnl|X|PROKKA_contig000002	PROKKA_00337	413107	414345	135	194	PF00108	0.999992308927
gnl|X|PROKKA_contig000002	PROKKA_00337	413107	414345	160	220	PF08545	0.999992152245
gnl|X|PROKKA_contig000002	PROKKA_00337	413107	414345	206	259	PF08545	0.999992081949
gnl|X|PROKKA_contig000002	PROKKA_00337	413107	414345	256	369	PF02801	0.999991491621
gnl|X|PROKKA_contig000002	PROKKA_00337	413107	414345	313	409	PF00109	0.999967569191
gnl|X|PROKKA_contig000002	PROKKA_00338	414376	415689	4	127	PF13641	0.999658910092
gnl|X|PROKKA_contig000002	PROKKA_00338	414376	415689	7	138	PF00535	0.999504666853
gnl|X|PROKKA_contig000002	PROKKA_00338	414376	415689	7	113	PF10111	0.999445288984
gnl|X|PROKKA_contig000002	PROKKA_00338	414376	415689	158	237	PF02709	0.999998320204
gnl|X|PROKKA_contig000002	PROKKA_00338	414376	415689	176	256	PF10111	0.999790827641
gnl|X|PROKKA_contig000002	PROKKA_00339	415702	415983	18	86	PF00550	0.999974593989
gnl|X|PROKKA_contig000002	PROKKA_00340	416070	416750	107	207	PF01648	0.999956921868
gnl|X|PROKKA_contig000002	PROKKA_00341	416849	418225	8	291	PF00668	0.999996139638
gnl|X|PROKKA_contig000002	PROKKA_00342	418230	419432	33	178	PF00067	0.999999026866
gnl|X|PROKKA_contig000002	PROKKA_00342	418230	419432	179	262	PF00067	0.999999065743
gnl|X|PROKKA_contig000002	PROKKA_00342	418230	419432	266	382	PF00067	0.999999078126
gnl|X|PROKKA_contig000002	PROKKA_00343	419443	420606	17	72	PF11203	0.999999962834
gnl|X|PROKKA_contig000002	PROKKA_00343	419443	420606	87	133	PF13528	0.999928760899
gnl|X|PROKKA_contig000002	PROKKA_00343	419443	420606	103	137	PF00201	0.999999998124
gnl|X|PROKKA_contig000002	PROKKA_00343	419443	420606	139	172	PF11203	0.99999998207
gnl|X|PROKKA_contig000002	PROKKA_00343	419443	420606	174	269	PF06722	0.999999814041
gnl|X|PROKKA_contig000002	PROKKA_00343	419443	420606	272	368	PF11203	0.99999998207
gnl|X|PROKKA_contig000002	PROKKA_00343	419443	420606	274	367	PF00201	0.999999998122
gnl|X|PROKKA_contig000002	PROKKA_00343	419443	420606	275	349	PF13528	0.999928563954
gnl|X|PROKKA_contig000002	PROKKA_00343	419443	420606	280	351	PF06722	0.999999578416
gnl|X|PROKKA_contig000002	PROKKA_00343	419443	420606	285	373	PF04101	0.999992766783
gnl|X|PROKKA_contig000002	PROKKA_00344	420764	421975	43	214	PF00067	0.999998981613
gnl|X|PROKKA_contig000002	PROKKA_00344	420764	421975	211	269	PF00067	0.999999063656
gnl|X|PROKKA_contig000002	PROKKA_00344	420764	421975	272	376	PF00067	0.999998967824
gnl|X|PROKKA_contig000002	PROKKA_00345	421983	422846	8	253	PF02668	0.999991738296
gnl|X|PROKKA_contig000002	PROKKA_00346	423008	424033	10	26	PF09339	0.99999507294
gnl|X|PROKKA_contig000002	PROKKA_00346	423008	424033	30	75	PF09339	0.999991348634
gnl|X|PROKKA_contig000002	PROKKA_00346	423008	424033	51	170	PF13649	0.999923852959
gnl|X|PROKKA_contig000002	PROKKA_00346	423008	424033	85	103	PF00891	0.999999030979
gnl|X|PROKKA_contig000002	PROKKA_00346	423008	424033	107	331	PF00891	0.999998946234
gnl|X|PROKKA_contig000002	PROKKA_00346	423008	424033	135	163	PF13376	0.999911032664
gnl|X|PROKKA_contig000002	PROKKA_00346	423008	424033	166	279	PF05175	0.999966405043
gnl|X|PROKKA_contig000002	PROKKA_00346	423008	424033	178	273	PF13649	0.999780647785
gnl|X|PROKKA_contig000002	PROKKA_00346	423008	424033	179	275	PF08242	0.999743687645
gnl|X|PROKKA_contig000002	PROKKA_00346	423008	424033	222	246	PF13376	0.999786969511
gnl|X|PROKKA_contig000002	PROKKA_00346	423008	424033	295	327	PF09339	0.999979025303
gnl|X|PROKKA_contig000002	PROKKA_00347	424286	425305	42	296	PF00348	0.999970209875
gnl|X|PROKKA_contig000002	PROKKA_00348	425302	426336	22	278	PF01040	0.999858627309
gnl|X|PROKKA_contig000002	PROKKA_00348	425302	426336	259	322	PF01040	0.999771646151
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	5	119	PF13243	0.999686749028
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	13	165	PF13249	0.999751788506
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	20	52	PF00432	0.999966942014
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	36	98	PF07678	0.999999916054
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	42	125	PF07221	0.998801611829
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	58	99	PF00432	0.99965946537
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	202	309	PF13249	0.999621404573
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	224	305	PF13243	0.99973479822
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	225	269	PF07678	0.999999955653
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	243	283	PF00432	0.999865230146
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	272	550	PF13243	0.998755084835
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	323	425	PF13249	0.99783805662
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	334	424	PF07221	0.997111643834
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	345	524	PF07678	0.999999846574
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	347	371	PF00432	0.999988842944
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	402	444	PF00432	0.999966361791
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	404	523	PF13249	0.999776989419
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	449	492	PF00432	0.999736577686
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	483	544	PF07221	0.998759654882
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	500	517	PF00432	0.99985201185
gnl|X|PROKKA_contig000002	PROKKA_00349	426333	428033	520	534	PF00432	0.999977088295
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	1	45	PF01946	0.999999545934
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	1	59	PF01262	0.999991473613
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	2	347	PF01494	0.999997947982
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	3	50	PF07992	0.999992061531
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	3	41	PF03486	0.999998290752
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	3	54	PF00106	0.999976680408
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	4	42	PF05834	0.999999850187
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	4	80	PF01266	0.999992944576
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	4	45	PF00070	0.999991319801
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	4	50	PF00890	0.999995744926
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	4	77	PF04820	0.999999816442
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	4	51	PF01134	0.999986409256
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	4	175	PF12831	0.999760502593
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	6	69	PF13738	0.999684775658
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	7	53	PF13450	0.999759021866
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	47	175	PF00890	0.999983443763
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	94	350	PF05834	0.999999861337
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	96	311	PF01266	0.999992968061
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	98	188	PF07992	0.999991583234
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	105	181	PF03486	0.999998570788
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	105	146	PF00070	0.999992321526
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	105	195	PF04820	0.999999838802
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	153	417	PF08491	0.999999583744
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	159	247	PF09250	0.98609716443
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	239	346	PF04820	0.996258645735
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	249	349	PF09250	0.984743901142
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	262	376	PF00890	0.998186248137
gnl|X|PROKKA_contig000002	PROKKA_00350	428030	429304	296	331	PF12831	0.998846204351
gnl|X|PROKKA_contig000002	PROKKA_00351	429301	430329	12	334	PF00155	0.999687803342
gnl|X|PROKKA_contig000002	PROKKA_00351	429301	430329	29	161	PF01041	0.999960517612
gnl|X|PROKKA_contig000002	PROKKA_00351	429301	430329	60	225	PF04864	0.999999979852
gnl|X|PROKKA_contig000002	PROKKA_00353	431208	432146	110	191	PF08545	0.999989702522
gnl|X|PROKKA_contig000002	PROKKA_00353	431208	432146	160	179	PF08541	0.999955505249
gnl|X|PROKKA_contig000002	PROKKA_00353	431208	432146	220	312	PF08541	0.999955505861
gnl|X|PROKKA_contig000002	PROKKA_00353	431208	432146	293	311	PF08545	0.99998970487
gnl|X|PROKKA_contig000002	PROKKA_00354	432218	433378	5	46	PF00201	0.99999999784
gnl|X|PROKKA_contig000002	PROKKA_00354	432218	433378	54	168	PF13528	0.999928766075
gnl|X|PROKKA_contig000002	PROKKA_00354	432218	433378	186	361	PF00201	0.99999997322
gnl|X|PROKKA_contig000002	PROKKA_00354	432218	433378	207	347	PF13528	0.999099516932
gnl|X|PROKKA_contig000002	PROKKA_00354	432218	433378	218	349	PF13692	0.99838136938
gnl|X|PROKKA_contig000002	PROKKA_00354	432218	433378	267	368	PF04101	0.997843571446
gnl|X|PROKKA_contig000002	PROKKA_00355	433464	434441	14	206	PF13191	0.991403418165
gnl|X|PROKKA_contig000002	PROKKA_00355	433464	434441	20	67	PF13555	0.985413541849
gnl|X|PROKKA_contig000002	PROKKA_00355	433464	434441	24	59	PF13476	0.979857602017
gnl|X|PROKKA_contig000002	PROKKA_00355	433464	434441	25	169	PF00005	0.974720441976
gnl|X|PROKKA_contig000002	PROKKA_00355	433464	434441	26	169	PF13604	0.971357217755
gnl|X|PROKKA_contig000002	PROKKA_00355	433464	434441	36	95	PF00448	0.968330592897
gnl|X|PROKKA_contig000002	PROKKA_00355	433464	434441	37	87	PF13304	0.945923510905
gnl|X|PROKKA_contig000002	PROKKA_00355	433464	434441	37	239	PF13207	0.924733123952
gnl|X|PROKKA_contig000002	PROKKA_00355	433464	434441	37	74	PF12846	0.904701624317
gnl|X|PROKKA_contig000002	PROKKA_00355	433464	434441	94	202	PF13304	0.885774365744
gnl|X|PROKKA_contig000002	PROKKA_00355	433464	434441	116	248	PF02702	0.867899714365
gnl|X|PROKKA_contig000002	PROKKA_00355	433464	434441	118	219	PF12846	0.842810543369
gnl|X|PROKKA_contig000002	PROKKA_00355	433464	434441	222	319	PF13732	0.819060254137
gnl|X|PROKKA_contig000002	PROKKA_00355	433464	434441	272	314	PF12846	0.796584055496
gnl|X|PROKKA_contig000002	PROKKA_00356	434465	435229	5	219	PF01061	0.775320632009
gnl|X|PROKKA_contig000002	PROKKA_00356	434465	435229	15	48	PF12698	0.745258217171
gnl|X|PROKKA_contig000002	PROKKA_00356	434465	435229	41	245	PF12698	0.716756181972
gnl|X|PROKKA_contig000002	PROKKA_00356	434465	435229	66	252	PF12679	0.689736772396
gnl|X|PROKKA_contig000002	PROKKA_00356	434465	435229	221	251	PF01061	0.664126279055
gnl|X|PROKKA_contig000002	PROKKA_00357	435346	436998	28	442	PF00501	0.627915248895
gnl|X|PROKKA_contig000002	PROKKA_00357	435346	436998	453	530	PF13193	0.441121101988
gnl|X|PROKKA_contig000002	PROKKA_00359	437555	439138	64	175	PF01464	0.26335212812
gnl|X|PROKKA_contig000002	PROKKA_00359	437555	439138	221	333	PF01464	0.224146866335
gnl|X|PROKKA_contig000002	PROKKA_00359	437555	439138	403	524	PF00652	0.216669844548
gnl|X|PROKKA_contig000002	PROKKA_00359	437555	439138	404	441	PF14200	0.192980753325
gnl|X|PROKKA_contig000002	PROKKA_00359	437555	439138	444	527	PF14200	0.170399164153
gnl|X|PROKKA_contig000002	PROKKA_00360	439664	440665	55	230	PF00457	0.14886347409
gnl|X|PROKKA_contig000002	PROKKA_00360	439664	440665	246	322	PF00457	0.128314933424
gnl|X|PROKKA_contig000002	PROKKA_00361	440806	441234	7	29	PF01978	0.108697485402
gnl|X|PROKKA_contig000002	PROKKA_00361	440806	441234	11	128	PF01475	0.000821774752474
gnl|X|PROKKA_contig000002	PROKKA_00361	440806	441234	14	78	PF12802	0.00215232543811
gnl|X|PROKKA_contig000002	PROKKA_00361	440806	441234	16	74	PF01047	0.0034226069679
gnl|X|PROKKA_contig000002	PROKKA_00361	440806	441234	18	73	PF12840	0.00460677598201
gnl|X|PROKKA_contig000002	PROKKA_00361	440806	441234	24	101	PF13814	0.00573625046171
gnl|X|PROKKA_contig000002	PROKKA_00361	440806	441234	36	81	PF01978	0.00681411163171
gnl|X|PROKKA_contig000002	PROKKA_00361	440806	441234	73	99	PF14803	0.00516530275979
gnl|X|PROKKA_contig000002	PROKKA_00361	440806	441234	91	103	PF12840	0.00348347834066
gnl|X|PROKKA_contig000002	PROKKA_00361	440806	441234	131	138	PF14803	0.00176405032996
gnl|X|PROKKA_contig000002	PROKKA_00362	441258	443534	100	421	PF00141	2.32810017389e-06
gnl|X|PROKKA_contig000002	PROKKA_00362	441258	443534	426	732	PF00141	1.33407964089e-05
gnl|X|PROKKA_contig000002	PROKKA_00363	443903	446107	97	370	PF00128	0.0120852517408
gnl|X|PROKKA_contig000002	PROKKA_00363	443903	446107	391	482	PF03423	0.090709258959
gnl|X|PROKKA_contig000002	PROKKA_00363	443903	446107	423	505	PF02806	0.0712935189952
gnl|X|PROKKA_contig000002	PROKKA_00363	443903	446107	509	537	PF04886	0.0675102767901
gnl|X|PROKKA_contig000002	PROKKA_00363	443903	446107	535	645	PF03423	0.929543806968
gnl|X|PROKKA_contig000002	PROKKA_00363	443903	446107	537	629	PF00686	0.931299356907
gnl|X|PROKKA_contig000002	PROKKA_00363	443903	446107	562	597	PF02806	0.935895299788
gnl|X|PROKKA_contig000002	PROKKA_00363	443903	446107	639	731	PF00686	0.958521709337
gnl|X|PROKKA_contig000002	PROKKA_00363	443903	446107	639	733	PF03423	0.996889552066
gnl|X|PROKKA_contig000002	PROKKA_00363	443903	446107	664	701	PF02806	0.9955852154
gnl|X|PROKKA_contig000002	PROKKA_00364	446161	446682	25	76	PF14200	0.996177507311
gnl|X|PROKKA_contig000002	PROKKA_00364	446161	446682	25	68	PF03498	0.996965205894
gnl|X|PROKKA_contig000002	PROKKA_00364	446161	446682	32	126	PF00652	0.997993194545
gnl|X|PROKKA_contig000002	PROKKA_00364	446161	446682	59	173	PF03498	0.998194783832
gnl|X|PROKKA_contig000002	PROKKA_00364	446161	446682	74	171	PF14200	0.998594089411
